iteration,train_loss,eval_loss
1,0.009399907663464546,inf
2,0.009527778252959251,inf
3,0.009988714009523392,inf
4,0.010657185688614845,inf
5,0.006960365921258926,0.00473435502499342
6,0.009461233392357826,inf
7,0.008079946972429752,inf
8,0.007323463913053274,inf
9,0.007038717623800039,inf
10,0.005833875387907028,0.004252160899341106
11,0.006007885094732046,inf
12,0.0061901286244392395,inf
13,0.005827761720865965,inf
14,0.005604000296443701,inf
15,0.005859781056642532,0.0034724301658570766
16,0.006566360127180815,inf
17,0.005752606317400932,inf
18,0.00478515587747097,inf
19,0.0048234723508358,inf
20,0.010132526978850365,0.0035034725442528725
21,0.010628417134284973,inf
22,0.005223941057920456,inf
23,0.006775267422199249,inf
24,0.005572155117988586,inf
25,0.007265694439411163,0.0036362442187964916
26,0.006252213381230831,inf
27,0.00581098860129714,inf
28,0.005618378520011902,inf
29,0.006448093801736832,inf
30,0.005646407604217529,0.003490874543786049
31,0.0050399391911923885,inf
32,0.004907664842903614,inf
33,0.008117049001157284,inf
34,0.00949928443878889,inf
35,0.006422299891710281,0.005099185276776552
36,0.0065822908654809,inf
37,0.008032656274735928,inf
38,0.0056442441418766975,inf
39,0.005428684409707785,inf
40,0.004443529061973095,0.00337902270257473
41,0.0044878944754600525,inf
42,0.006000989582389593,inf
43,0.004252650775015354,inf
44,0.00665535032749176,inf
45,0.004178691655397415,0.0035408237017691135
46,0.0053246160969138145,inf
47,0.005502104759216309,inf
48,0.003916088491678238,inf
49,0.0043970197439193726,inf
50,0.0038492786698043346,0.003054926171898842
51,0.004006056115031242,inf
52,0.005074684973806143,inf
53,0.004400287289172411,inf
54,0.004323085304349661,inf
55,0.0036041964776813984,0.003220890648663044
56,0.004594305530190468,inf
57,0.0036145495250821114,inf
58,0.0038722604513168335,inf
59,0.0037156015168875456,inf
60,0.003637248184531927,0.002945715095847845
61,0.004319888539612293,inf
62,0.004373670089989901,inf
63,0.003933226689696312,inf
64,0.005193294957280159,inf
65,0.004124402534216642,0.0021725581027567387
66,0.005833853036165237,inf
67,0.004160456359386444,inf
68,0.0032980169635266066,inf
69,0.003386774566024542,inf
70,0.0034581031650304794,0.002437226939946413
71,0.003799635451287031,inf
72,0.0035749669186770916,inf
73,0.004134360235184431,inf
74,0.0034657835494726896,inf
75,0.0036259170155972242,0.0024764719419181347
76,0.004000880755484104,inf
77,0.003700262401252985,inf
78,0.004544410388916731,inf
79,0.003524341154843569,inf
80,0.004226357210427523,0.003560790326446295
81,0.0050958916544914246,inf
82,0.0038031302392482758,inf
83,0.005193524528294802,inf
84,0.004265238530933857,inf
85,0.003563518403097987,0.00365611189045012
86,0.003421369707211852,inf
87,0.0038094939664006233,inf
88,0.003411597339436412,inf
89,0.003802248742431402,inf
90,0.0037245701532810926,0.0023568870965391397
91,0.004076841287314892,inf
92,0.0030171803664416075,inf
93,0.004409070126712322,inf
94,0.0036074675153940916,inf
95,0.003298454685136676,0.0019296355312690139
96,0.003718105610460043,inf
97,0.00328343128785491,inf
98,0.0031682278495281935,inf
99,0.00525118550285697,inf
100,0.0032016567420214415,0.002196891698986292
