iteration,train_loss,eval_loss
1,1.0743919610977173,inf
2,1.0649139881134033,inf
3,1.044419288635254,inf
4,1.0195902585983276,inf
5,0.9665873646736145,0.8606473803520203
6,0.9146523475646973,inf
7,0.8238489031791687,inf
8,0.9782929420471191,inf
9,0.831352949142456,inf
10,0.7905865907669067,0.7427822351455688
11,0.7631373405456543,inf
12,0.7848060727119446,inf
13,0.767773449420929,inf
14,0.792783260345459,inf
15,0.7435307502746582,0.7208285927772522
16,0.7247153520584106,inf
17,0.8255441188812256,inf
18,0.7332779765129089,inf
19,0.7486597299575806,inf
20,0.7104097604751587,0.6756062507629395
21,0.6913810968399048,inf
22,0.7156783938407898,inf
23,0.698505699634552,inf
24,0.7071219682693481,inf
25,0.6988238096237183,0.6429131031036377
26,0.6890380382537842,inf
27,0.6904634833335876,inf
28,0.7029858231544495,inf
29,0.6710312366485596,inf
30,0.7220374345779419,0.6354907751083374
31,0.664945125579834,inf
32,0.6660990715026855,inf
33,0.6654764413833618,inf
34,0.7098065614700317,inf
35,0.661052405834198,0.632571816444397
36,0.6560465693473816,inf
37,0.6803131699562073,inf
38,0.7131938934326172,inf
39,0.657346785068512,inf
40,0.6470680832862854,0.6173529624938965
41,0.6674970388412476,inf
42,0.6631734371185303,inf
43,0.688289999961853,inf
44,0.6826468706130981,inf
45,0.6862854361534119,0.6182495951652527
46,0.6530119180679321,inf
47,0.6556774377822876,inf
48,0.6605678200721741,inf
49,0.6489492654800415,inf
50,0.6697821021080017,0.63068687915802
51,0.6482878923416138,inf
52,0.6367679834365845,inf
53,0.6449537873268127,inf
54,0.6666744947433472,inf
55,0.6355019807815552,0.6033669710159302
56,0.6850980520248413,inf
57,0.6596051454544067,inf
58,0.6605193614959717,inf
59,0.6340336799621582,inf
60,0.6328708529472351,0.6057526469230652
61,0.6300206780433655,inf
62,0.6518460512161255,inf
63,0.6359952092170715,inf
64,0.6568911075592041,inf
65,0.6331736445426941,0.6087698340415955
66,0.6405514478683472,inf
67,0.6338719725608826,inf
68,0.6366242170333862,inf
69,0.6835324764251709,inf
70,0.6351630687713623,0.6102211475372314
71,0.6420798301696777,inf
72,0.6455516815185547,inf
73,0.6445630192756653,inf
74,0.6429535150527954,inf
75,0.6646780371665955,0.6332608461380005
76,0.667566180229187,inf
77,0.638882040977478,inf
78,0.6333016157150269,inf
79,0.6400115489959717,inf
80,0.6550440192222595,0.6009276509284973
81,0.6294495463371277,inf
82,0.6294665336608887,inf
83,0.6595107913017273,inf
84,0.6486833691596985,inf
85,0.7164823412895203,0.5986891388893127
86,0.6304656267166138,inf
87,0.631274938583374,inf
88,0.6268850564956665,inf
89,0.6420120000839233,inf
90,0.6301745772361755,0.5976088643074036
91,0.6596958637237549,inf
92,0.6273373365402222,inf
93,0.6443600058555603,inf
94,0.6277047395706177,inf
95,0.6344497799873352,0.606278657913208
96,0.6672234535217285,inf
97,0.6358891129493713,inf
98,0.6205568909645081,inf
99,0.624712347984314,inf
100,0.6231729984283447,0.6087920069694519
