iteration,train_loss,eval_loss
1,0.10249935835599899,inf
2,0.1000312864780426,inf
3,0.09992524236440659,inf
4,0.09678097814321518,inf
5,0.09661790728569031,0.12230593711137772
6,0.09475336968898773,inf
7,0.09780251234769821,inf
8,0.09864135831594467,inf
9,0.09478801488876343,inf
10,0.092892125248909,0.11382465064525604
11,0.09349298477172852,inf
12,0.09002470970153809,inf
13,0.09086194634437561,inf
14,0.08742007613182068,inf
15,0.0872507244348526,0.10219484567642212
16,0.09211863577365875,inf
17,0.0892777144908905,inf
18,0.08445486426353455,inf
19,0.08719317615032196,inf
20,0.08974075317382812,0.1064683198928833
21,0.08587826788425446,inf
22,0.08466850221157074,inf
23,0.09356522560119629,inf
24,0.08138547092676163,inf
25,0.08039137721061707,0.1056860089302063
26,0.08018580079078674,inf
27,0.0806201919913292,inf
28,0.08015039563179016,inf
29,0.07571887224912643,inf
30,0.07290758192539215,0.08706627041101456
31,0.08123745024204254,inf
32,0.08060961961746216,inf
33,0.07828199863433838,inf
34,0.07048396021127701,inf
35,0.06946812570095062,0.08671405911445618
36,0.07869350910186768,inf
37,0.07047790288925171,inf
38,0.06957551836967468,inf
39,0.07348679006099701,inf
40,0.06268974393606186,0.08411601185798645
41,0.0632295161485672,inf
42,0.07286286354064941,inf
43,0.06319255381822586,inf
44,0.06377245485782623,inf
45,0.059366434812545776,0.07795123755931854
46,0.061837952584028244,inf
47,0.06846946477890015,inf
48,0.06182246655225754,inf
49,0.0603669099509716,inf
50,0.05974787101149559,0.06993146240711212
51,0.06247631832957268,inf
52,0.05801957845687866,inf
53,0.05824190378189087,inf
54,0.058987151831388474,inf
55,0.0566709041595459,0.08104635030031204
56,0.05587851256132126,inf
57,0.05661507695913315,inf
58,0.06249929219484329,inf
59,0.06431213766336441,inf
60,0.065452441573143,0.07502973824739456
61,0.06054440140724182,inf
62,0.05581586807966232,inf
63,0.055534444749355316,inf
64,0.06484132260084152,inf
65,0.055807940661907196,0.08089015632867813
66,0.057118892669677734,inf
67,0.06134137138724327,inf
68,0.059730079025030136,inf
69,0.056872110813856125,inf
70,0.054865580052137375,0.06954097747802734
71,0.054218024015426636,inf
72,0.05646540969610214,inf
73,0.05979740619659424,inf
74,0.05960933491587639,inf
75,0.056631170213222504,0.0755929946899414
76,0.0582343265414238,inf
77,0.05770310014486313,inf
78,0.05497942864894867,inf
79,0.05542200058698654,inf
80,0.05811343714594841,0.07387925684452057
81,0.057402946054935455,inf
82,0.053871817886829376,inf
83,0.05670878291130066,inf
84,0.057146620005369186,inf
85,0.05636820197105408,0.06617230176925659
86,0.057561419904232025,inf
87,0.057506315410137177,inf
88,0.05429616570472717,inf
89,0.06010618805885315,inf
90,0.05781913921236992,0.06784036010503769
91,0.06011369079351425,inf
92,0.060081597417593,inf
93,0.06078497692942619,inf
94,0.054167862981557846,inf
95,0.05690028518438339,0.0674036294221878
96,0.05806669592857361,inf
97,0.055174507200717926,inf
98,0.058627650141716,inf
99,0.05945681780576706,inf
100,0.051298048347234726,0.06587134301662445
