iteration,train_loss,eval_loss
1,0.12941178679466248,inf
2,0.12727098166942596,inf
3,0.12293048202991486,inf
4,0.12713341414928436,inf
5,0.12050606310367584,0.269325315952301
6,0.11694224178791046,inf
7,0.12168853729963303,inf
8,0.11498137563467026,inf
9,0.11679686605930328,inf
10,0.11813173443078995,0.2559756636619568
11,0.11841105669736862,inf
12,0.10930788516998291,inf
13,0.10763011127710342,inf
14,0.11785684525966644,inf
15,0.10899686068296432,0.24778106808662415
16,0.10835699737071991,inf
17,0.10707062482833862,inf
18,0.1042732521891594,inf
19,0.11704643815755844,inf
20,0.1095428392291069,0.2488393783569336
21,0.10413749516010284,inf
22,0.11109919846057892,inf
23,0.10301516950130463,inf
24,0.1100611761212349,inf
25,0.10705713927745819,0.245449960231781
26,0.10157716274261475,inf
27,0.1004939079284668,inf
28,0.103413425385952,inf
29,0.10140855610370636,inf
30,0.10695339739322662,0.24340403079986572
31,0.0983981043100357,inf
32,0.09745101630687714,inf
33,0.09580697864294052,inf
34,0.0955556333065033,inf
35,0.1075601577758789,0.23607085645198822
36,0.1088508814573288,inf
37,0.09843743592500687,inf
38,0.09862709790468216,inf
39,0.09330224990844727,inf
40,0.0963854119181633,0.23710623383522034
41,0.10315784811973572,inf
42,0.09739680588245392,inf
43,0.09087909758090973,inf
44,0.09219250082969666,inf
45,0.0890481173992157,0.23316334187984467
46,0.08893877267837524,inf
47,0.09446276724338531,inf
48,0.08823739737272263,inf
49,0.10281464457511902,inf
50,0.08414464443922043,0.22789102792739868
51,0.09011846780776978,inf
52,0.09157952666282654,inf
53,0.08501359820365906,inf
54,0.0894944816827774,inf
55,0.09272952377796173,0.22565287351608276
56,0.0853746086359024,inf
57,0.08397036045789719,inf
58,0.09411922097206116,inf
59,0.09071806073188782,inf
60,0.08784971386194229,0.22237305343151093
61,0.08031174540519714,inf
62,0.09145209193229675,inf
63,0.08801016211509705,inf
64,0.08701161295175552,inf
65,0.08511996269226074,0.2228184938430786
66,0.08321033418178558,inf
67,0.08553680777549744,inf
68,0.08242909610271454,inf
69,0.0828656256198883,inf
70,0.08101498335599899,0.22235645353794098
71,0.07926931977272034,inf
72,0.08794326335191727,inf
73,0.08456654846668243,inf
74,0.08809546381235123,inf
75,0.08175484836101532,0.22450022399425507
76,0.09171132743358612,inf
77,0.08054590225219727,inf
78,0.08004595339298248,inf
79,0.08096744120121002,inf
80,0.0933208018541336,0.22335103154182434
81,0.0812612995505333,inf
82,0.08069717139005661,inf
83,0.08014489710330963,inf
84,0.0795925185084343,inf
85,0.07837573438882828,0.22395938634872437
86,0.08029022812843323,inf
87,0.08189737796783447,inf
88,0.07873254269361496,inf
89,0.08163037896156311,inf
90,0.07679784297943115,0.21636314690113068
91,0.08411471545696259,inf
92,0.07544325292110443,inf
93,0.07571107149124146,inf
94,0.074907585978508,inf
95,0.07649967074394226,0.23061001300811768
96,0.07590831816196442,inf
97,0.08665325492620468,inf
98,0.08019210398197174,inf
99,0.07984209805727005,inf
100,0.07502734661102295,0.20749610662460327
