iteration,train_loss,eval_loss
1,0.28263598680496216,inf
2,0.26721882820129395,inf
3,0.23375412821769714,inf
4,0.2109604775905609,inf
5,0.18225613236427307,0.045638326555490494
6,0.15688055753707886,inf
7,0.14184075593948364,inf
8,0.13955342769622803,inf
9,0.13681992888450623,inf
10,0.13611531257629395,0.033183202147483826
11,0.13546210527420044,inf
12,0.1361476480960846,inf
13,0.13526074588298798,inf
14,0.13481682538986206,inf
15,0.13503241539001465,0.03285614028573036
16,0.13503628969192505,inf
17,0.13452410697937012,inf
18,0.13446398079395294,inf
19,0.1343582570552826,inf
20,0.1343752145767212,0.03196004033088684
21,0.13411018252372742,inf
22,0.1341741979122162,inf
23,0.1340436041355133,inf
24,0.1340874880552292,inf
25,0.13393020629882812,0.032001323997974396
26,0.13389137387275696,inf
27,0.1338912546634674,inf
28,0.13386201858520508,inf
29,0.13380789756774902,inf
30,0.13379409909248352,0.03188588470220566
31,0.13392764329910278,inf
32,0.13389816880226135,inf
33,0.13387176394462585,inf
34,0.133926659822464,inf
35,0.1339825689792633,0.0317482054233551
36,0.13385295867919922,inf
37,0.13387542963027954,inf
38,0.1339178830385208,inf
39,0.13380160927772522,inf
40,0.13367785513401031,0.03173571079969406
41,0.13377445936203003,inf
42,0.13372240960597992,inf
43,0.1337575912475586,inf
44,0.13364200294017792,inf
45,0.13381727039813995,0.03177580609917641
46,0.13375383615493774,inf
47,0.1339186429977417,inf
48,0.13361169397830963,inf
49,0.13379213213920593,inf
50,0.13369758427143097,0.031859591603279114
51,0.13378754258155823,inf
52,0.13369834423065186,inf
53,0.1337723433971405,inf
54,0.1338024139404297,inf
55,0.13389042019844055,0.03186960145831108
56,0.1337517946958542,inf
57,0.13379041850566864,inf
58,0.13374018669128418,inf
59,0.1337624192237854,inf
60,0.13369539380073547,0.03175065666437149
61,0.1336071491241455,inf
62,0.13377830386161804,inf
63,0.13373374938964844,inf
64,0.13368099927902222,inf
65,0.1338576078414917,0.031828343868255615
66,0.1336956024169922,inf
67,0.13378958404064178,inf
68,0.13363194465637207,inf
69,0.13376104831695557,inf
70,0.13363942503929138,0.031624726951122284
71,0.13369324803352356,inf
72,0.13369818031787872,inf
73,0.13386672735214233,inf
74,0.13375169038772583,inf
75,0.1337861716747284,0.03183499723672867
76,0.13377268612384796,inf
77,0.13370515406131744,inf
78,0.13370925188064575,inf
79,0.1338461935520172,inf
80,0.13375324010849,0.031543757766485214
81,0.1338028609752655,inf
82,0.13370022177696228,inf
83,0.1337202489376068,inf
84,0.13374918699264526,inf
85,0.13381528854370117,0.031892597675323486
86,0.13364984095096588,inf
87,0.13370339572429657,inf
88,0.13369396328926086,inf
89,0.13377690315246582,inf
90,0.1336391121149063,0.03184475377202034
91,0.13366614282131195,inf
92,0.13365140557289124,inf
93,0.1338668316602707,inf
94,0.1337558478116989,inf
95,0.1337382197380066,0.031405117362737656
96,0.13370200991630554,inf
97,0.1337779462337494,inf
98,0.1336471289396286,inf
99,0.13372161984443665,inf
100,0.1337951123714447,0.031716231256723404
