iteration,train_loss,eval_loss
1,0.800117015838623,inf
2,0.764021635055542,inf
3,0.7388348579406738,inf
4,0.7269772887229919,inf
5,0.669770359992981,0.7328243255615234
6,0.6605467200279236,inf
7,0.6330606937408447,inf
8,0.6413217782974243,inf
9,0.617902934551239,inf
10,0.6238250732421875,0.689720630645752
11,0.6028242111206055,inf
12,0.6040012836456299,inf
13,0.615991473197937,inf
14,0.6098366975784302,inf
15,0.5751491785049438,0.6534571647644043
16,0.6106839179992676,inf
17,0.5811439752578735,inf
18,0.5765843987464905,inf
19,0.5534480810165405,inf
20,0.6188170313835144,0.6468437910079956
21,0.585233211517334,inf
22,0.5521610975265503,inf
23,0.5587235689163208,inf
24,0.5698943734169006,inf
25,0.6034258604049683,0.6336749792098999
26,0.5423880815505981,inf
27,0.5806632041931152,inf
28,0.5525102019309998,inf
29,0.578914225101471,inf
30,0.5488705039024353,0.6338521242141724
31,0.5304861068725586,inf
32,0.5636805891990662,inf
33,0.5485603213310242,inf
34,0.5342637300491333,inf
35,0.5029840469360352,0.5920637845993042
36,0.5502356290817261,inf
37,0.5550321340560913,inf
38,0.5000830888748169,inf
39,0.5525519251823425,inf
40,0.508840799331665,0.6015450954437256
41,0.501166045665741,inf
42,0.5200691223144531,inf
43,0.515703558921814,inf
44,0.543399453163147,inf
45,0.47918567061424255,0.5639381408691406
46,0.4787585735321045,inf
47,0.4790279269218445,inf
48,0.5125887989997864,inf
49,0.48453983664512634,inf
50,0.5079302191734314,0.5535616874694824
51,0.5355169177055359,inf
52,0.5558474063873291,inf
53,0.5048967599868774,inf
54,0.5124602317810059,inf
55,0.4835336208343506,0.5409674644470215
56,0.5146633982658386,inf
57,0.4857622981071472,inf
58,0.4581749439239502,inf
59,0.4649610221385956,inf
60,0.4843510389328003,0.5416734218597412
61,0.4496360719203949,inf
62,0.4463216960430145,inf
63,0.45431870222091675,inf
64,0.479339599609375,inf
65,0.47593748569488525,0.5330498218536377
66,0.5118694305419922,inf
67,0.5190747380256653,inf
68,0.4990714490413666,inf
69,0.48365092277526855,inf
70,0.48577994108200073,0.5989953875541687
71,0.4590573310852051,inf
72,0.44109082221984863,inf
73,0.46016180515289307,inf
74,0.4686136245727539,inf
75,0.48786652088165283,0.5347625613212585
76,0.4785313308238983,inf
77,0.4470204710960388,inf
78,0.5307292938232422,inf
79,0.46744054555892944,inf
80,0.5203006267547607,0.5315406918525696
81,0.4802238345146179,inf
82,0.46908825635910034,inf
83,0.5098997354507446,inf
84,0.4605768620967865,inf
85,0.4650169610977173,0.5363675951957703
86,0.4926918148994446,inf
87,0.4693203866481781,inf
88,0.4842633605003357,inf
89,0.4546143710613251,inf
90,0.43837282061576843,0.5767219066619873
91,0.5200997591018677,inf
92,0.56157386302948,inf
93,0.4544008672237396,inf
94,0.46311378479003906,inf
95,0.4572022557258606,0.5183212757110596
96,0.46746397018432617,inf
97,0.4434322714805603,inf
98,0.4418308734893799,inf
99,0.4677472710609436,inf
100,0.4866226315498352,0.5533728003501892
