iteration,train_loss,eval_loss
1,0.15205493569374084,inf
2,0.14215877652168274,inf
3,0.11515095084905624,inf
4,0.10693147033452988,inf
5,0.08180537819862366,0.08206519484519958
6,0.06447698175907135,inf
7,0.052446961402893066,inf
8,0.05024413391947746,inf
9,0.05005838721990585,inf
10,0.04950041323900223,0.07856227457523346
11,0.048810865730047226,inf
12,0.04880613088607788,inf
13,0.04826638102531433,inf
14,0.04822034761309624,inf
15,0.048320621252059937,0.07810592651367188
16,0.04790489003062248,inf
17,0.047985680401325226,inf
18,0.04761748015880585,inf
19,0.04786629602313042,inf
20,0.04743579030036926,0.0781295970082283
21,0.04750015586614609,inf
22,0.04750926420092583,inf
23,0.04720563441514969,inf
24,0.04720475524663925,inf
25,0.04751390218734741,0.07748673856258392
26,0.047275155782699585,inf
27,0.04739181324839592,inf
28,0.04719434306025505,inf
29,0.047260962426662445,inf
30,0.04707662761211395,0.07832704484462738
31,0.04722316190600395,inf
32,0.04706496000289917,inf
33,0.04721792787313461,inf
34,0.04733186587691307,inf
35,0.047134965658187866,0.07715174555778503
36,0.047155510634183884,inf
37,0.04733078181743622,inf
38,0.04704929515719414,inf
39,0.04757474362850189,inf
40,0.04706331342458725,0.07745816558599472
41,0.04722213000059128,inf
42,0.04710023105144501,inf
43,0.04688454791903496,inf
44,0.04678630456328392,inf
45,0.0469595342874527,0.07716210186481476
46,0.04674878343939781,inf
47,0.047070860862731934,inf
48,0.04706888645887375,inf
49,0.04744758456945419,inf
50,0.04675109311938286,0.07726964354515076
51,0.04672636091709137,inf
52,0.046741388738155365,inf
53,0.04680579900741577,inf
54,0.046838946640491486,inf
55,0.047046806663274765,0.07705413550138474
56,0.0469382181763649,inf
57,0.04684164747595787,inf
58,0.046808235347270966,inf
59,0.046801455318927765,inf
60,0.04687448590993881,0.07685837149620056
61,0.04689618945121765,inf
62,0.04672258347272873,inf
63,0.04672437161207199,inf
64,0.047341905534267426,inf
65,0.046642906963825226,0.07716939598321915
66,0.04679357632994652,inf
67,0.046638112515211105,inf
68,0.04659486562013626,inf
69,0.04660032317042351,inf
70,0.046644121408462524,0.07721875607967377
71,0.04673772305250168,inf
72,0.0466638021171093,inf
73,0.046839937567710876,inf
74,0.04698751121759415,inf
75,0.04667136073112488,0.0768488347530365
76,0.046934183686971664,inf
77,0.04689400643110275,inf
78,0.04708173871040344,inf
79,0.046885162591934204,inf
80,0.04693789407610893,0.07716849446296692
81,0.046781472861766815,inf
82,0.04711277037858963,inf
83,0.04673416540026665,inf
84,0.04664607346057892,inf
85,0.04690833389759064,0.07699371874332428
86,0.046974074095487595,inf
87,0.04675982892513275,inf
88,0.04709404706954956,inf
89,0.04674963280558586,inf
90,0.0469607412815094,0.07655325531959534
91,0.0471188984811306,inf
92,0.046761006116867065,inf
93,0.04655899852514267,inf
94,0.046923622488975525,inf
95,0.046991582959890366,0.07652272284030914
96,0.04648517817258835,inf
97,0.0472046434879303,inf
98,0.047126539051532745,inf
99,0.046974629163742065,inf
100,0.047165464609861374,0.0772499218583107
