iteration,train_loss,eval_loss
1,0.06361295282840729,inf
2,0.06292261183261871,inf
3,0.061917856335639954,inf
4,0.05802524834871292,inf
5,0.05835375934839249,0.06307243555784225
6,0.05515807494521141,inf
7,0.05370407551527023,inf
8,0.0525490865111351,inf
9,0.054444193840026855,inf
10,0.04868113249540329,0.05868808180093765
11,0.04734623432159424,inf
12,0.05287045240402222,inf
13,0.04787905141711235,inf
14,0.047461360692977905,inf
15,0.05142411217093468,0.05653669685125351
16,0.061924539506435394,inf
17,0.04643191024661064,inf
18,0.051478952169418335,inf
19,0.04599033296108246,inf
20,0.046358950436115265,0.054264191538095474
21,0.04534972831606865,inf
22,0.04455849155783653,inf
23,0.044619541615247726,inf
24,0.043491315096616745,inf
25,0.04850595444440842,0.05313686653971672
26,0.05033936724066734,inf
27,0.045523278415203094,inf
28,0.04569828510284424,inf
29,0.043503206223249435,inf
30,0.049856700003147125,0.05541355907917023
31,0.0422583743929863,inf
32,0.044779222458601,inf
33,0.04069167375564575,inf
34,0.04148733988404274,inf
35,0.04115937650203705,0.050934258848428726
36,0.04321272671222687,inf
37,0.05132346972823143,inf
38,0.0412662997841835,inf
39,0.0412609726190567,inf
40,0.039754919707775116,0.05011541396379471
41,0.041700951755046844,inf
42,0.04134102165699005,inf
43,0.040066130459308624,inf
44,0.04900548979640007,inf
45,0.03930694982409477,0.049974292516708374
46,0.040455155074596405,inf
47,0.04307147115468979,inf
48,0.04201233386993408,inf
49,0.03839964419603348,inf
50,0.04009934514760971,0.04931362718343735
51,0.03976331651210785,inf
52,0.03978946805000305,inf
53,0.04916628450155258,inf
54,0.040325697511434555,inf
55,0.044148802757263184,0.0495988130569458
56,0.041941456496715546,inf
57,0.038352418690919876,inf
58,0.03819584846496582,inf
59,0.03791181743144989,inf
60,0.037655290216207504,0.0492880642414093
61,0.03919263184070587,inf
62,0.037108831107616425,inf
63,0.03746218606829643,inf
64,0.03770209848880768,inf
65,0.04061250388622284,0.05024950951337814
66,0.04123419523239136,inf
67,0.03767465054988861,inf
68,0.037501223385334015,inf
69,0.03906974941492081,inf
70,0.03977879881858826,0.050126440823078156
71,0.03735771030187607,inf
72,0.04112488776445389,inf
73,0.0419510155916214,inf
74,0.03959512338042259,inf
75,0.03722340613603592,0.04892855882644653
76,0.03760477900505066,inf
77,0.038339242339134216,inf
78,0.037778340280056,inf
79,0.037620045244693756,inf
80,0.03787413239479065,0.049613893032073975
81,0.03931618481874466,inf
82,0.040748000144958496,inf
83,0.040081366896629333,inf
84,0.043590039014816284,inf
85,0.03989245742559433,0.04970356822013855
86,0.03707257658243179,inf
87,0.03746228665113449,inf
88,0.044377632439136505,inf
89,0.04575267434120178,inf
90,0.037142157554626465,0.0478774793446064
91,0.03627046197652817,inf
92,0.04001501202583313,inf
93,0.03735960274934769,inf
94,0.03660494089126587,inf
95,0.03704732656478882,0.047051332890987396
96,0.0370015911757946,inf
97,0.03902920335531235,inf
98,0.036368437111377716,inf
99,0.036441221833229065,inf
100,0.04289814457297325,0.04718732088804245
