iteration,train_loss,eval_loss
1,0.4005054831504822,inf
2,0.3957602381706238,inf
3,0.3829604983329773,inf
4,0.3690425157546997,inf
5,0.34563952684402466,1.2105766534805298
6,0.32921215891838074,inf
7,0.3599575459957123,inf
8,0.3193051517009735,inf
9,0.3775562644004822,inf
10,0.3444143235683441,1.27225923538208
11,0.327862024307251,inf
12,0.3322366774082184,inf
13,0.3216645419597626,inf
14,0.3202485740184784,inf
15,0.3169018626213074,1.2828271389007568
16,0.3156457543373108,inf
17,0.30900269746780396,inf
18,0.3120947778224945,inf
19,0.3133147954940796,inf
20,0.3155096769332886,1.2387433052062988
21,0.2932770252227783,inf
22,0.30032020807266235,inf
23,0.29042357206344604,inf
24,0.29703253507614136,inf
25,0.29656386375427246,1.2614785432815552
26,0.2941367030143738,inf
27,0.2955220937728882,inf
28,0.2976035475730896,inf
29,0.292180597782135,inf
30,0.290875643491745,1.2948917150497437
31,0.2886931896209717,inf
32,0.28085386753082275,inf
33,0.29784834384918213,inf
34,0.3045688569545746,inf
35,0.30933988094329834,1.2582690715789795
36,0.29033148288726807,inf
37,0.2895970940589905,inf
38,0.28739917278289795,inf
39,0.28482675552368164,inf
40,0.2831602692604065,1.283569574356079
41,0.2844344973564148,inf
42,0.2847864627838135,inf
43,0.2906720042228699,inf
44,0.28151342272758484,inf
45,0.317420095205307,1.248736023902893
46,0.2873818278312683,inf
47,0.28880375623703003,inf
48,0.2765358090400696,inf
49,0.2818354070186615,inf
50,0.274527370929718,1.233331561088562
51,0.2785855829715729,inf
52,0.284870982170105,inf
53,0.29831501841545105,inf
54,0.28104469180107117,inf
55,0.2622804045677185,1.2576613426208496
56,0.2911391258239746,inf
57,0.27913379669189453,inf
58,0.2841690480709076,inf
59,0.26670563220977783,inf
60,0.2918182611465454,1.2164667844772339
61,0.28127390146255493,inf
62,0.2745969891548157,inf
63,0.29165205359458923,inf
64,0.2715955376625061,inf
65,0.2731971740722656,1.2600653171539307
66,0.2760664224624634,inf
67,0.2781858444213867,inf
68,0.2608121633529663,inf
69,0.28167903423309326,inf
70,0.26795780658721924,1.2900201082229614
71,0.26362472772598267,inf
72,0.28389984369277954,inf
73,0.27771225571632385,inf
74,0.28158169984817505,inf
75,0.2731568217277527,1.2486597299575806
76,0.2781151533126831,inf
77,0.27384376525878906,inf
78,0.2661973834037781,inf
79,0.26359236240386963,inf
80,0.25773805379867554,1.2788200378417969
81,0.25919660925865173,inf
82,0.2694384455680847,inf
83,0.25739526748657227,inf
84,0.28490978479385376,inf
85,0.2991616129875183,1.2323729991912842
86,0.28020593523979187,inf
87,0.2685513198375702,inf
88,0.28111863136291504,inf
89,0.2525978684425354,inf
90,0.2539684772491455,1.2317289113998413
91,0.259207546710968,inf
92,0.26742154359817505,inf
93,0.2719225287437439,inf
94,0.24998685717582703,inf
95,0.24979285895824432,1.2791714668273926
96,0.25779658555984497,inf
97,0.2551891505718231,inf
98,0.25370368361473083,inf
99,0.24220621585845947,inf
100,0.2513201832771301,1.30817449092865
