iteration,train_loss,eval_loss
1,0.12487848103046417,inf
2,0.1294766068458557,inf
3,0.12227778136730194,inf
4,0.11650756001472473,inf
5,0.12046941369771957,0.13935764133930206
6,0.14084550738334656,inf
7,0.11650219559669495,inf
8,0.11424222588539124,inf
9,0.10805113613605499,inf
10,0.10482937097549438,0.13761398196220398
11,0.10452889651060104,inf
12,0.10270820558071136,inf
13,0.10197895765304565,inf
14,0.10602735728025436,inf
15,0.10464651882648468,0.12895548343658447
16,0.09621931612491608,inf
17,0.09691163152456284,inf
18,0.10694833099842072,inf
19,0.09567823261022568,inf
20,0.10255934298038483,0.12456308305263519
21,0.10066793859004974,inf
22,0.0935543105006218,inf
23,0.09070545434951782,inf
24,0.09064111858606339,inf
25,0.09034723043441772,0.11810208857059479
26,0.08839324116706848,inf
27,0.10027112811803818,inf
28,0.08810412883758545,inf
29,0.0870220735669136,inf
30,0.0958823710680008,0.11437816917896271
31,0.08532403409481049,inf
32,0.08757761120796204,inf
33,0.08723306655883789,inf
34,0.1052001565694809,inf
35,0.09364674985408783,0.12633073329925537
36,0.08029799163341522,inf
37,0.10374677181243896,inf
38,0.08886370062828064,inf
39,0.08374661207199097,inf
40,0.08744451403617859,0.11816433072090149
41,0.08286118507385254,inf
42,0.082116037607193,inf
43,0.08477102220058441,inf
44,0.08447043597698212,inf
45,0.08932472765445709,0.11010672897100449
46,0.09276247769594193,inf
47,0.09663248807191849,inf
48,0.08250794559717178,inf
49,0.09504814445972443,inf
50,0.0810776799917221,0.11360861361026764
51,0.08828463405370712,inf
52,0.07586033642292023,inf
53,0.081418976187706,inf
54,0.09446676820516586,inf
55,0.0778753012418747,0.12384097278118134
56,0.08466734737157822,inf
57,0.09216005355119705,inf
58,0.08781926333904266,inf
59,0.08117377758026123,inf
60,0.10101601481437683,0.12380639463663101
61,0.09398871660232544,inf
62,0.07687388360500336,inf
63,0.08116752654314041,inf
64,0.0877583920955658,inf
65,0.08338702470064163,0.11056500673294067
66,0.07633041590452194,inf
67,0.08240450918674469,inf
68,0.07648350298404694,inf
69,0.07640763372182846,inf
70,0.07790985703468323,0.12334253638982773
71,0.09382374584674835,inf
72,0.08217621594667435,inf
73,0.08852565288543701,inf
74,0.07680681347846985,inf
75,0.08881547302007675,0.12798288464546204
76,0.08994703739881516,inf
77,0.08930345624685287,inf
78,0.084415003657341,inf
79,0.08798383176326752,inf
80,0.0943373367190361,0.10800831019878387
81,0.07930400222539902,inf
82,0.07707518339157104,inf
83,0.10307173430919647,inf
84,0.07650689780712128,inf
85,0.10353289544582367,0.11002692580223083
86,0.0791352242231369,inf
87,0.0829150378704071,inf
88,0.07735134661197662,inf
89,0.09200556576251984,inf
90,0.0862145945429802,0.11098608374595642
91,0.08716728538274765,inf
92,0.07495413720607758,inf
93,0.07659083604812622,inf
94,0.0853431299328804,inf
95,0.07895611226558685,0.1302664577960968
96,0.07751359045505524,inf
97,0.07926379144191742,inf
98,0.09052231907844543,inf
99,0.07053535431623459,inf
100,0.09284181892871857,0.1071997880935669
