iteration,train_loss,eval_loss
1,0.09745239466428757,inf
2,0.09492325037717819,inf
3,0.09614402055740356,inf
4,0.0957915186882019,inf
5,0.09285234659910202,0.18251590430736542
6,0.09337614476680756,inf
7,0.09311404079198837,inf
8,0.09234901517629623,inf
9,0.09218883514404297,inf
10,0.09251441061496735,0.1795085072517395
11,0.0984291359782219,inf
12,0.09594016522169113,inf
13,0.09250053018331528,inf
14,0.09419260919094086,inf
15,0.10141907632350922,0.19469821453094482
16,0.09613490104675293,inf
17,0.09154839813709259,inf
18,0.09543780982494354,inf
19,0.09227453917264938,inf
20,0.0911809653043747,0.18146443367004395
21,0.09505033493041992,inf
22,0.09462402760982513,inf
23,0.0908546894788742,inf
24,0.09280699491500854,inf
25,0.09395261853933334,0.1820572167634964
26,0.0911693200469017,inf
27,0.09402724355459213,inf
28,0.09092651307582855,inf
29,0.0895363986492157,inf
30,0.09165935963392258,0.1851402223110199
31,0.09079526364803314,inf
32,0.08765240758657455,inf
33,0.09073328971862793,inf
34,0.0943925529718399,inf
35,0.08733528852462769,0.1851104497909546
36,0.08715849369764328,inf
37,0.09098771214485168,inf
38,0.08815169334411621,inf
39,0.08830642700195312,inf
40,0.09073285758495331,0.1878637820482254
41,0.08872336149215698,inf
42,0.09173828363418579,inf
43,0.08828454464673996,inf
44,0.08728864789009094,inf
45,0.08543793857097626,0.21013715863227844
46,0.08415701985359192,inf
47,0.08623620867729187,inf
48,0.08595886081457138,inf
49,0.08365362137556076,inf
50,0.08408650755882263,0.2058964967727661
51,0.09900955855846405,inf
52,0.0843573808670044,inf
53,0.08798547089099884,inf
54,0.08441107720136642,inf
55,0.08538347482681274,0.21162386238574982
56,0.09002461284399033,inf
57,0.08298660814762115,inf
58,0.08277096599340439,inf
59,0.08266054093837738,inf
60,0.08386434614658356,0.1985471248626709
61,0.08194395899772644,inf
62,0.08215320110321045,inf
63,0.08525796979665756,inf
64,0.08298599720001221,inf
65,0.08635201305150986,0.21014487743377686
66,0.08960135281085968,inf
67,0.08437876403331757,inf
68,0.08224892616271973,inf
69,0.083924800157547,inf
70,0.08293194323778152,0.2049657106399536
71,0.08788955211639404,inf
72,0.08312629908323288,inf
73,0.08244733512401581,inf
74,0.08585541695356369,inf
75,0.08177140355110168,0.20071694254875183
76,0.08409997075796127,inf
77,0.08251865208148956,inf
78,0.0831664651632309,inf
79,0.08507680147886276,inf
80,0.08225370943546295,0.20198556780815125
81,0.0890219435095787,inf
82,0.08987891674041748,inf
83,0.08283166587352753,inf
84,0.091892771422863,inf
85,0.08059898018836975,0.20607256889343262
86,0.08332283794879913,inf
87,0.0831160768866539,inf
88,0.08915477991104126,inf
89,0.0918235033750534,inf
90,0.08115959912538528,0.20362481474876404
91,0.0886128693819046,inf
92,0.08146572858095169,inf
93,0.08407266438007355,inf
94,0.08238589763641357,inf
95,0.08443255722522736,0.20462380349636078
96,0.0828981027007103,inf
97,0.0809292271733284,inf
98,0.08283442258834839,inf
99,0.08254009485244751,inf
100,0.0798126608133316,0.22542507946491241
