iteration,train_loss,eval_loss
1,0.05347627401351929,inf
2,0.05254045128822327,inf
3,0.05416088551282883,inf
4,0.05097357556223869,inf
5,0.05141323059797287,0.06183986738324165
6,0.05329477787017822,inf
7,0.05225326865911484,inf
8,0.053336869925260544,inf
9,0.05210178345441818,inf
10,0.05065044388175011,0.0621923953294754
11,0.05310409516096115,inf
12,0.052855443209409714,inf
13,0.05737600848078728,inf
14,0.05365277826786041,inf
15,0.05087846517562866,0.06034260615706444
16,0.05073200911283493,inf
17,0.051678817719221115,inf
18,0.05106310173869133,inf
19,0.051038436591625214,inf
20,0.05291584134101868,0.06316712498664856
21,0.052521638572216034,inf
22,0.05233907327055931,inf
23,0.053188830614089966,inf
24,0.051939379423856735,inf
25,0.050544288009405136,0.0597195103764534
26,0.05489577353000641,inf
27,0.05475807189941406,inf
28,0.051251642405986786,inf
29,0.053061239421367645,inf
30,0.05039530619978905,0.06486837565898895
31,0.052041195333004,inf
32,0.050818122923374176,inf
33,0.05051859840750694,inf
34,0.05379660055041313,inf
35,0.04912324249744415,0.061211083084344864
36,0.051370494067668915,inf
37,0.052593253552913666,inf
38,0.05044575780630112,inf
39,0.05316169559955597,inf
40,0.0520210862159729,0.06767905503511429
41,0.05052235722541809,inf
42,0.05055185407400131,inf
43,0.051477398723363876,inf
44,0.059598408639431,inf
45,0.052108511328697205,0.060557227581739426
46,0.05404214188456535,inf
47,0.05311058089137077,inf
48,0.05487283319234848,inf
49,0.05001252889633179,inf
50,0.04980796203017235,0.05934740602970123
51,0.05149329453706741,inf
52,0.054222431033849716,inf
53,0.05234542489051819,inf
54,0.0510086715221405,inf
55,0.052222780883312225,0.06517258286476135
56,0.05051913112401962,inf
57,0.055139683187007904,inf
58,0.05179929733276367,inf
59,0.05011354014277458,inf
60,0.05446013808250427,0.0611489936709404
61,0.053594183176755905,inf
62,0.05068935453891754,inf
63,0.05007430911064148,inf
64,0.050797611474990845,inf
65,0.05075281858444214,0.05976744368672371
66,0.048422764986753464,inf
67,0.051512863487005234,inf
68,0.05010249838232994,inf
69,0.04938288778066635,inf
70,0.04910668358206749,0.06160721182823181
71,0.0546809658408165,inf
72,0.04953276738524437,inf
73,0.05026385188102722,inf
74,0.056508660316467285,inf
75,0.05444709584116936,0.0627451241016388
76,0.050952594727277756,inf
77,0.04928451403975487,inf
78,0.04898957163095474,inf
79,0.05062168836593628,inf
80,0.05133166164159775,0.06004185974597931
81,0.04972301423549652,inf
82,0.051216982305049896,inf
83,0.05232662707567215,inf
84,0.05237065255641937,inf
85,0.05189594626426697,0.06182028725743294
86,0.051077451556921005,inf
87,0.05060155689716339,inf
88,0.0505601242184639,inf
89,0.04906811565160751,inf
90,0.051921434700489044,0.06714768707752228
91,0.05279036611318588,inf
92,0.05076954886317253,inf
93,0.04786033555865288,inf
94,0.05131981894373894,inf
95,0.04975004121661186,0.06072244048118591
96,0.05279035493731499,inf
97,0.051368825137615204,inf
98,0.048894308507442474,inf
99,0.05095403641462326,inf
100,0.049674294888973236,0.059864528477191925
