iteration,train_loss,eval_loss
1,0.05073118209838867,inf
2,0.04773630574345589,inf
3,0.0383278951048851,inf
4,0.03137367218732834,inf
5,0.018556132912635803,0.01620282232761383
6,0.010323720052838326,inf
7,0.009348432533442974,inf
8,0.008459007367491722,inf
9,0.007957164198160172,inf
10,0.007299924269318581,0.00766721460968256
11,0.006837277207523584,inf
12,0.006627778522670269,inf
13,0.006766512989997864,inf
14,0.0061438800767064095,inf
15,0.0060075679793953896,0.005235852673649788
16,0.005997616332024336,inf
17,0.0058692158199846745,inf
18,0.005696647800505161,inf
19,0.00573165575042367,inf
20,0.005640124902129173,0.005033801309764385
21,0.005606377962976694,inf
22,0.005591249093413353,inf
23,0.0056078797206282616,inf
24,0.0056564961560070515,inf
25,0.005517547018826008,0.004968189634382725
26,0.005613457411527634,inf
27,0.005556038580834866,inf
28,0.0054751429706811905,inf
29,0.005468130577355623,inf
30,0.005506336223334074,0.004655835684388876
31,0.005414498038589954,inf
32,0.00540897436439991,inf
33,0.005357412621378899,inf
34,0.005373653024435043,inf
35,0.0053687989711761475,0.004680734593421221
36,0.005349802318960428,inf
37,0.0053591663017869,inf
38,0.005398517940193415,inf
39,0.005378914065659046,inf
40,0.005357482470571995,0.004654251039028168
41,0.005362706258893013,inf
42,0.0053772879764437675,inf
43,0.005319573450833559,inf
44,0.005302917677909136,inf
45,0.005333056207746267,0.004542795475572348
46,0.005310573615133762,inf
47,0.005341134034097195,inf
48,0.005302164703607559,inf
49,0.005321205127984285,inf
50,0.0053252046927809715,0.004601659718900919
51,0.005300474818795919,inf
52,0.005311090499162674,inf
53,0.005313219502568245,inf
54,0.00529948715120554,inf
55,0.005302823148667812,0.004533072467893362
56,0.005270702298730612,inf
57,0.005305498838424683,inf
58,0.005308372434228659,inf
59,0.005288863554596901,inf
60,0.0052997879683971405,0.004537777043879032
61,0.005271128378808498,inf
62,0.005289444699883461,inf
63,0.005290227942168713,inf
64,0.0053004613146185875,inf
65,0.005297865252941847,0.004554195795208216
66,0.005269285757094622,inf
67,0.005259337835013866,inf
68,0.005275825038552284,inf
69,0.005290925037115812,inf
70,0.005278308875858784,0.004606360103935003
71,0.005286846775561571,inf
72,0.005259977653622627,inf
73,0.00528333056718111,inf
74,0.005275188013911247,inf
75,0.005268559325486422,0.004536943975836039
76,0.005286178085952997,inf
77,0.00526689225807786,inf
78,0.005292781628668308,inf
79,0.00527510279789567,inf
80,0.005277683958411217,0.004533071536570787
81,0.00528666190803051,inf
82,0.005287223495543003,inf
83,0.005273105576634407,inf
84,0.005269086454063654,inf
85,0.0052985260263085365,0.004578610882163048
86,0.00530605623498559,inf
87,0.005279232282191515,inf
88,0.0052918135188519955,inf
89,0.0052803391590714455,inf
90,0.005269323009997606,0.004514768254011869
91,0.005252469796687365,inf
92,0.00526418536901474,inf
93,0.005289514549076557,inf
94,0.005282280966639519,inf
95,0.005281414836645126,0.004509670194238424
96,0.005265575367957354,inf
97,0.005265533924102783,inf
98,0.005274337716400623,inf
99,0.005274132359772921,inf
100,0.005265045911073685,0.004507082514464855
