iteration,train_loss,eval_loss
1,0.0014504882274195552,inf
2,0.0014377726474776864,inf
3,0.0012277698842808604,inf
4,0.001257374882698059,inf
5,0.001647485070861876,0.001645709970034659
6,0.001489422982558608,inf
7,0.0010556235210970044,inf
8,0.0012728505535051227,inf
9,0.001273198053240776,inf
10,0.0007950082654133439,0.0018678460037335753
11,0.0010104537941515446,inf
12,0.0007858273456804454,inf
13,0.0010558611247688532,inf
14,0.0007902211509644985,inf
15,0.0010532267624512315,0.0015242894878610969
16,0.0012117783771827817,inf
17,0.0009487253846600652,inf
18,0.0006164024816825986,inf
19,0.0005585727631114423,inf
20,0.0009737780201248825,0.0013778001302853227
21,0.001207097782753408,inf
22,0.0005454018828459084,inf
23,0.0005652350373566151,inf
24,0.0005306755192577839,inf
25,0.0007322983001358807,0.0017011493910104036
26,0.0005833564209751785,inf
27,0.0005943831638433039,inf
28,0.0008173906244337559,inf
29,0.0005313469446264207,inf
30,0.00045119188143871725,0.0015142133925110102
31,0.0008237907895818353,inf
32,0.0004758997820317745,inf
33,0.0005339411436580122,inf
34,0.000549031188711524,inf
35,0.0007726069889031351,0.0013892699498683214
36,0.0005408655270002782,inf
37,0.00041360966861248016,inf
38,0.00042211730033159256,inf
39,0.0004206559679005295,inf
40,0.0005579657736234367,0.0024077147245407104
41,0.00040377266122959554,inf
42,0.0011111600324511528,inf
43,0.0003554660070221871,inf
44,0.0003231536247767508,inf
45,0.0004921698709949851,0.002084052190184593
46,0.0004976243944838643,inf
47,0.00037870174855925143,inf
48,0.0004413500428199768,inf
49,0.000319916958687827,inf
50,0.00040939898462966084,0.0016973440069705248
51,0.0005535225500352681,inf
52,0.0005546988104470074,inf
53,0.0003302839759271592,inf
54,0.00041045062243938446,inf
55,0.00034353494993411005,0.001541833276860416
56,0.0003279931843280792,inf
57,0.0004443314392119646,inf
58,0.00031839797156862915,inf
59,0.0008502491982653737,inf
60,0.00046425333130173385,0.001460785511881113
61,0.0004628850147128105,inf
62,0.00048569246428087354,inf
63,0.0002819204528350383,inf
64,0.00031919978209771216,inf
65,0.0005629200022667646,0.0022065972443670034
66,0.00037474860437214375,inf
67,0.000759575457777828,inf
68,0.0005335129681043327,inf
69,0.000302179716527462,inf
70,0.0002843184338416904,0.0019119688076898456
71,0.0002756044559646398,inf
72,0.00028625744744203985,inf
73,0.0003931819519493729,inf
74,0.000299615494441241,inf
75,0.00030599843012169003,0.0018608564278110862
76,0.0011926324805244803,inf
77,0.0005333913723006845,inf
78,0.0003005463513545692,inf
79,0.00035248146741651,inf
80,0.0005640893359668553,0.0016717996913939714
81,0.00056909688282758,inf
82,0.00039735270547680557,inf
83,0.0007330289809033275,inf
84,0.000269085168838501,inf
85,0.0004277645784895867,0.0015154050197452307
86,0.0005341064534150064,inf
87,0.00035972296609543264,inf
88,0.0010165333515033126,inf
89,0.0003517619043122977,inf
90,0.000710344931576401,0.0016664740396663547
91,0.0005528464098460972,inf
92,0.000755459361243993,inf
93,0.00033891136990860105,inf
94,0.00047390416148118675,inf
95,0.0002589042705949396,0.0015094541013240814
96,0.0008230892126448452,inf
97,0.0004685904423240572,inf
98,0.0007841117912903428,inf
99,0.00038643807056359947,inf
100,0.00026041670935228467,0.002492083702236414
