iteration,train_loss,eval_loss
1,0.0017660378944128752,inf
2,0.0014608385972678661,inf
3,0.00162012770306319,inf
4,0.001676051295362413,inf
5,0.001853854046203196,0.002117335796356201
6,0.0014270052779465914,inf
7,0.001382327638566494,inf
8,0.001170452800579369,inf
9,0.001171962940134108,inf
10,0.0019988766871392727,0.0016791208181530237
11,0.0013897762401029468,inf
12,0.0011306534288451076,inf
13,0.0012516059214249253,inf
14,0.0014251985121518373,inf
15,0.0011347258696332574,0.0016447765519842505
16,0.0012220055796205997,inf
17,0.0011484230635687709,inf
18,0.0013258933322504163,inf
19,0.0012192121939733624,inf
20,0.0012279952643439174,0.001554346876218915
21,0.0012091895332559943,inf
22,0.0011774266604334116,inf
23,0.001084409188479185,inf
24,0.0011557771358639002,inf
25,0.0013170071179047227,0.00145533902104944
26,0.0011293694842606783,inf
27,0.0011105805169790983,inf
28,0.0011756423627957702,inf
29,0.0010862178169190884,inf
30,0.0011674301931634545,0.001428636140190065
31,0.001244939398020506,inf
32,0.001188861671835184,inf
33,0.0011963186552748084,inf
34,0.0011861554812639952,inf
35,0.001158195547759533,0.0013765073381364346
36,0.0011113003129139543,inf
37,0.0011552699143067002,inf
38,0.0010257411049678922,inf
39,0.001110680983401835,inf
40,0.0010273802326992154,0.0012983838096261024
41,0.000996965914964676,inf
42,0.0009764913702383637,inf
43,0.0010417556622996926,inf
44,0.001098689273931086,inf
45,0.0010092111770063639,0.0012983515625819564
46,0.0011671612737700343,inf
47,0.0009585979860275984,inf
48,0.0009885590989142656,inf
49,0.001153376535512507,inf
50,0.0011176143307238817,0.0012425652239471674
51,0.0010569720761850476,inf
52,0.0010053494479507208,inf
53,0.0010831415420398116,inf
54,0.0011473234044387937,inf
55,0.0011459820671007037,0.0015553709818050265
56,0.0009798973333090544,inf
57,0.001046240096911788,inf
58,0.001109711709432304,inf
59,0.0012273003812879324,inf
60,0.0011768999975174665,0.0014294738648459315
61,0.0009303140686824918,inf
62,0.0009208253468386829,inf
63,0.0011249970411881804,inf
64,0.0009218177874572575,inf
65,0.0010922544170171022,0.0013239396503195167
66,0.0009657276677899063,inf
67,0.0009709634468890727,inf
68,0.0009240277577191591,inf
69,0.0011164589086547494,inf
70,0.000926559732761234,0.0012756763026118279
71,0.0009790644980967045,inf
72,0.0011214088881388307,inf
73,0.0009677957277745008,inf
74,0.0012677396880462766,inf
75,0.00099197868257761,0.0012900263536721468
76,0.0009278374491259456,inf
77,0.0009830290218815207,inf
78,0.000925210420973599,inf
79,0.0010117191122844815,inf
80,0.0010892426362261176,0.001263309852220118
81,0.0010863315546885133,inf
82,0.001018280629068613,inf
83,0.0009409066988155246,inf
84,0.0010731068905442953,inf
85,0.001092233695089817,0.0015000549610704184
86,0.0009845768800005317,inf
87,0.000967137748375535,inf
88,0.0009452850790694356,inf
89,0.000929306261241436,inf
90,0.0010503617813810706,0.0012808435130864382
91,0.0008905401336960495,inf
92,0.000926088890992105,inf
93,0.0012889867648482323,inf
94,0.0010343169560655951,inf
95,0.0008831412415020168,0.0016384052578359842
96,0.001103823073208332,inf
97,0.00105428253300488,inf
98,0.0011780197964981198,inf
99,0.0009895849507302046,inf
100,0.0009958583395928144,0.0013041772181168199
