iteration,train_loss,eval_loss
1,0.008049425669014454,inf
2,0.006980893202126026,inf
3,0.007589544635266066,inf
4,0.00698029575869441,inf
5,0.006615963764488697,0.008620025590062141
6,0.006322531495243311,inf
7,0.006736393552273512,inf
8,0.005780011415481567,inf
9,0.005925639998167753,inf
10,0.006036743056029081,0.012127955444157124
11,0.005747801624238491,inf
12,0.005702040158212185,inf
13,0.005582926794886589,inf
14,0.005281964782625437,inf
15,0.005540759302675724,0.01075421366840601
16,0.005180870182812214,inf
17,0.005133365746587515,inf
18,0.0050628455355763435,inf
19,0.004984226077795029,inf
20,0.005035474896430969,0.015409359708428383
21,0.0055600740015506744,inf
22,0.005378751549869776,inf
23,0.004867911338806152,inf
24,0.005122025962918997,inf
25,0.004852680955082178,0.011149192228913307
26,0.004644394852221012,inf
27,0.0046082753688097,inf
28,0.004449910018593073,inf
29,0.004422436933964491,inf
30,0.00511480588465929,0.015181049704551697
31,0.004510062281042337,inf
32,0.004619005601853132,inf
33,0.004198073875159025,inf
34,0.004278955981135368,inf
35,0.004391414579004049,0.010270248167216778
36,0.004083495121449232,inf
37,0.004149144049733877,inf
38,0.003800053149461746,inf
39,0.004696113057434559,inf
40,0.004044034983962774,0.01208582054823637
41,0.003815045580267906,inf
42,0.004113377537578344,inf
43,0.0036130889784544706,inf
44,0.003525845007970929,inf
45,0.003927316516637802,0.01722014509141445
46,0.0033144273329526186,inf
47,0.003899355186149478,inf
48,0.003420758293941617,inf
49,0.004285137634724379,inf
50,0.004201485775411129,0.019850939512252808
51,0.0038363561034202576,inf
52,0.003916166722774506,inf
53,0.0033041813876479864,inf
54,0.0036897126119583845,inf
55,0.003245233092457056,0.013973637484014034
56,0.003383966628462076,inf
57,0.003193651558831334,inf
58,0.003374530468136072,inf
59,0.0032037023920565844,inf
60,0.0034005306661128998,0.01716173253953457
61,0.0036053776275366545,inf
62,0.004615911282598972,inf
63,0.0034795270767062902,inf
64,0.004069810267537832,inf
65,0.003541080979630351,0.021462533622980118
66,0.003180150641128421,inf
67,0.003193919314071536,inf
68,0.0031394639518111944,inf
69,0.0034120946656912565,inf
70,0.003101250622421503,0.012807373888790607
71,0.0030523082241415977,inf
72,0.0031663940753787756,inf
73,0.0031583928503096104,inf
74,0.0030640223994851112,inf
75,0.002989497734233737,0.018373439088463783
76,0.0030605848878622055,inf
77,0.0032940388191491365,inf
78,0.0030069281347095966,inf
79,0.0030838996171951294,inf
80,0.004059974104166031,0.01291567087173462
81,0.003111710073426366,inf
82,0.003026514546945691,inf
83,0.003016643924638629,inf
84,0.0032402966171503067,inf
85,0.002821077825501561,0.01517857052385807
86,0.003015117486938834,inf
87,0.003044185694307089,inf
88,0.0031950068660080433,inf
89,0.002899646293371916,inf
90,0.002913357224315405,0.01858455315232277
91,0.002880525542423129,inf
92,0.002877338556572795,inf
93,0.002806407632306218,inf
94,0.0031540587078779936,inf
95,0.003004275029525161,0.020119953900575638
96,0.0027526121120899916,inf
97,0.0029099409002810717,inf
98,0.00407710624858737,inf
99,0.003849139902740717,inf
100,0.0028546478133648634,0.022527333348989487
