iteration,train_loss,eval_loss
1,0.003229851368814707,inf
2,0.0034034026321023703,inf
3,0.0031876000575721264,inf
4,0.003058962756767869,inf
5,0.002674003364518285,0.003951978869736195
6,0.002725020283833146,inf
7,0.0024911288637667894,inf
8,0.002383196959272027,inf
9,0.002361322520300746,inf
10,0.0023263306356966496,0.00330745498649776
11,0.0022773684468120337,inf
12,0.0021591640543192625,inf
13,0.0021842371206730604,inf
14,0.0020514626521617174,inf
15,0.001957419328391552,0.0029663355089724064
16,0.0018343061674386263,inf
17,0.002026097849011421,inf
18,0.0019369225483387709,inf
19,0.0017922002589330077,inf
20,0.0019278122344985604,0.0027737573254853487
21,0.0017437281785532832,inf
22,0.0017513398779556155,inf
23,0.001731894095428288,inf
24,0.0018062266753986478,inf
25,0.0017570926574990153,0.002655233023688197
26,0.0016727191396057606,inf
27,0.0017328675603494048,inf
28,0.0016762572340667248,inf
29,0.0016254107467830181,inf
30,0.0016479006735607982,0.0027154756244271994
31,0.0017861481755971909,inf
32,0.0015822828281670809,inf
33,0.0015939966542646289,inf
34,0.0015983860939741135,inf
35,0.001600863877683878,0.002657352713868022
36,0.0015526782954111695,inf
37,0.0016635480569675565,inf
38,0.0015114260604605079,inf
39,0.0014965542359277606,inf
40,0.0015662284567952156,0.0026941304095089436
41,0.0014701031614094973,inf
42,0.0014656963758170605,inf
43,0.001432564458809793,inf
44,0.0014145756140351295,inf
45,0.0014541897689923644,0.0026493167970329523
46,0.0014266616199165583,inf
47,0.001415510312654078,inf
48,0.0014336904278025031,inf
49,0.001660558395087719,inf
50,0.0014889184385538101,0.00270562875084579
51,0.001455176156014204,inf
52,0.0014674845151603222,inf
53,0.0013960062060505152,inf
54,0.001422038534656167,inf
55,0.001405726419761777,0.0026511389296501875
56,0.001364661380648613,inf
57,0.0014036786742508411,inf
58,0.0013670386979356408,inf
59,0.0013965052785351872,inf
60,0.0013730372302234173,0.0026128010358661413
61,0.0014447446446865797,inf
62,0.0013778539141640067,inf
63,0.0015337720979005098,inf
64,0.0013632563641294837,inf
65,0.0013540092622861266,0.0025903775822371244
66,0.0014094080543145537,inf
67,0.0013286760076880455,inf
68,0.0013533536111935973,inf
69,0.0013657098170369864,inf
70,0.001369509962387383,0.0026229636278003454
71,0.0013465512311086059,inf
72,0.001319325529038906,inf
73,0.0013529157731682062,inf
74,0.0013972026063129306,inf
75,0.0013610573951154947,0.0025785062462091446
76,0.0013969575520604849,inf
77,0.0013754069805145264,inf
78,0.001322866533882916,inf
79,0.0013315988471731544,inf
80,0.001322597381658852,0.0026417882181704044
81,0.0014343566726893187,inf
82,0.0013215293874964118,inf
83,0.0013011201517656446,inf
84,0.0013652091147378087,inf
85,0.001305862795561552,0.0026495514903217554
86,0.0013657384552061558,inf
87,0.0013048421824350953,inf
88,0.0012722531100735068,inf
89,0.0013713499065488577,inf
90,0.0012980696046724916,0.0025648667942732573
91,0.001272730645723641,inf
92,0.001253944938071072,inf
93,0.0012897578999400139,inf
94,0.0012471575755625963,inf
95,0.0012713338946923614,0.0026414094027131796
96,0.001275940565392375,inf
97,0.0012995896395295858,inf
98,0.0012780283577740192,inf
99,0.0012092409888282418,inf
100,0.0012850438943132758,0.0027938038110733032
