iteration,train_loss,eval_loss
1,0.00393875315785408,inf
2,0.0032614257652312517,inf
3,0.004417338874191046,inf
4,0.0029162364080548286,inf
5,0.0033193547278642654,0.01186359953135252
6,0.002854403806850314,inf
7,0.003995467908680439,inf
8,0.0027042976580560207,inf
9,0.0028040355537086725,inf
10,0.0033694820012897253,0.010447350330650806
11,0.0027518845163285732,inf
12,0.0025065368972718716,inf
13,0.0032851106952875853,inf
14,0.003751066979020834,inf
15,0.0026709195226430893,0.010892433114349842
16,0.0031071179546415806,inf
17,0.0035644490271806717,inf
18,0.0023852051235735416,inf
19,0.002893381053581834,inf
20,0.0031564212404191494,0.010799789801239967
21,0.002220893045887351,inf
22,0.002321155508980155,inf
23,0.003097131848335266,inf
24,0.0027846226003021,inf
25,0.002615723293274641,0.014898079447448254
26,0.0036712856963276863,inf
27,0.002196388551965356,inf
28,0.0025563002564013004,inf
29,0.002234139246866107,inf
30,0.0021470130886882544,0.0144357830286026
31,0.0028314527589827776,inf
32,0.0019746129401028156,inf
33,0.002387787215411663,inf
34,0.0031318441033363342,inf
35,0.002418402349576354,0.011052223853766918
36,0.002068565459921956,inf
37,0.002372001763433218,inf
38,0.0018874357920140028,inf
39,0.0020737526938319206,inf
40,0.0024833674542605877,0.011425442062318325
41,0.0023908247239887714,inf
42,0.001647773664444685,inf
43,0.002703601261600852,inf
44,0.0017882725223898888,inf
45,0.0021676828619092703,0.013184964656829834
46,0.0017743350472301245,inf
47,0.0017543323338031769,inf
48,0.0033314567990601063,inf
49,0.002280843909829855,inf
50,0.0023540551774203777,0.012021156027913094
51,0.0023245615884661674,inf
52,0.0027804430574178696,inf
53,0.0015996303409337997,inf
54,0.0015903383027762175,inf
55,0.0019385124323889613,0.010417329147458076
56,0.0016820922028273344,inf
57,0.002313845558091998,inf
58,0.00290965405292809,inf
59,0.0030461775604635477,inf
60,0.001396652078256011,0.012947916984558105
61,0.003332965774461627,inf
62,0.002411698456853628,inf
63,0.0013760686852037907,inf
64,0.0013086096150800586,inf
65,0.001818711287342012,0.01086255069822073
66,0.0014376248000189662,inf
67,0.0013202938716858625,inf
68,0.0023161200806498528,inf
69,0.0018104059854522347,inf
70,0.0016335687832906842,0.010445822961628437
71,0.002484234981238842,inf
72,0.001315161818638444,inf
73,0.00130109500605613,inf
74,0.0018902618903666735,inf
75,0.001546821091324091,0.011514744721353054
76,0.0016345205949619412,inf
77,0.0013166909338906407,inf
78,0.0023472413886338472,inf
79,0.0018113147234544158,inf
80,0.0014758816687390208,0.01285635121166706
81,0.003287652973085642,inf
82,0.0018860847922042012,inf
83,0.0018439944833517075,inf
84,0.002094780094921589,inf
85,0.001265734783373773,0.01880093477666378
86,0.0016977976774796844,inf
87,0.0011909358436241746,inf
88,0.001748815644532442,inf
89,0.001721406471915543,inf
90,0.0013249802868813276,0.011237270198762417
91,0.0020545360166579485,inf
92,0.0015902657760307193,inf
93,0.0021228499244898558,inf
94,0.0011229761876165867,inf
95,0.0017959706019610167,0.013544829562306404
96,0.002066385466605425,inf
97,0.0018581670010462403,inf
98,0.0011901756515726447,inf
99,0.0010905861854553223,inf
100,0.0010742696467787027,0.009773718193173409
