iteration,train_loss,eval_loss
1,0.01100394781678915,inf
2,0.010839307680726051,inf
3,0.010584152303636074,inf
4,0.010448340326547623,inf
5,0.010266439989209175,0.010070419870316982
6,0.009891951456665993,inf
7,0.009878377430140972,inf
8,0.009572381153702736,inf
9,0.009419946931302547,inf
10,0.009219366125762463,0.008649030700325966
11,0.008993225172162056,inf
12,0.008688798174262047,inf
13,0.008378913626074791,inf
14,0.008253094740211964,inf
15,0.008401124738156796,0.007311709225177765
16,0.007783328182995319,inf
17,0.007706385105848312,inf
18,0.007531274110078812,inf
19,0.007530808914452791,inf
20,0.007635571528226137,0.006561204791069031
21,0.007511049043387175,inf
22,0.00737120071426034,inf
23,0.0074559771455824375,inf
24,0.007590845227241516,inf
25,0.007389538921415806,0.006774113513529301
26,0.007468622177839279,inf
27,0.0072533912025392056,inf
28,0.00731699401512742,inf
29,0.007079291623085737,inf
30,0.0071470788680016994,0.006618826184421778
31,0.007178250700235367,inf
32,0.00706228893250227,inf
33,0.006972812116146088,inf
34,0.006824763026088476,inf
35,0.006905636750161648,0.006539248861372471
36,0.007248320616781712,inf
37,0.006854765582829714,inf
38,0.00669074384495616,inf
39,0.006617489270865917,inf
40,0.006572131533175707,0.0061795650981366634
41,0.006671291776001453,inf
42,0.006368454545736313,inf
43,0.006601311732083559,inf
44,0.00652432581409812,inf
45,0.0064338636584579945,0.006410545203834772
46,0.006659329868853092,inf
47,0.006596917752176523,inf
48,0.007128437515348196,inf
49,0.006244827527552843,inf
50,0.0063794818706810474,0.006122529041022062
51,0.006146612111479044,inf
52,0.006304231472313404,inf
53,0.006247670855373144,inf
54,0.00611902866512537,inf
55,0.006044797599315643,0.006281552370637655
56,0.005929884966462851,inf
57,0.005961026065051556,inf
58,0.006154145114123821,inf
59,0.006080426275730133,inf
60,0.00624668225646019,0.006198355928063393
61,0.005869876127690077,inf
62,0.006350850220769644,inf
63,0.005923778284341097,inf
64,0.006391186732798815,inf
65,0.005947538651525974,0.0064770192839205265
66,0.005968173034489155,inf
67,0.00600106967613101,inf
68,0.006131222005933523,inf
69,0.005866424646228552,inf
70,0.0059145535342395306,0.006392574403434992
71,0.006009806878864765,inf
72,0.006727088708430529,inf
73,0.005970543250441551,inf
74,0.0062081459909677505,inf
75,0.00633838027715683,0.0062639242969453335
76,0.0058061364106833935,inf
77,0.006012325640767813,inf
78,0.0060361819341778755,inf
79,0.005939889699220657,inf
80,0.005974413827061653,0.006558506283909082
81,0.005935084540396929,inf
82,0.00587731646373868,inf
83,0.005730173084884882,inf
84,0.006482579745352268,inf
85,0.005898844916373491,0.006313058082014322
86,0.005829499568790197,inf
87,0.006091308780014515,inf
88,0.00564658222720027,inf
89,0.0059746489860117435,inf
90,0.005813776981085539,0.006235917564481497
91,0.005828683730214834,inf
92,0.005975306034088135,inf
93,0.005791704170405865,inf
94,0.005852823611348867,inf
95,0.00566802266985178,0.006565941032022238
96,0.005597676150500774,inf
97,0.005787935573607683,inf
98,0.00571470195427537,inf
99,0.005687912926077843,inf
100,0.006239980924874544,0.0066794040612876415
