iteration,train_loss,eval_loss
1,0.0020518782548606396,inf
2,0.0022115653846412897,inf
3,0.0019128368003293872,inf
4,0.0017327804816886783,inf
5,0.0019720173440873623,0.0017854564357548952
6,0.001700050663203001,inf
7,0.0016693666111677885,inf
8,0.001951792393811047,inf
9,0.0016453186981379986,inf
10,0.0019234076607972383,0.0018946841591969132
11,0.0016751851653680205,inf
12,0.001955513609573245,inf
13,0.00201548938639462,inf
14,0.0017063402337953448,inf
15,0.0016873693093657494,0.0015325553249567747
16,0.001796217868104577,inf
17,0.0016618890222162008,inf
18,0.0016248177271336317,inf
19,0.0016034538857638836,inf
20,0.0014310405822470784,0.00134947057813406
21,0.0014388459967449307,inf
22,0.0013897416647523642,inf
23,0.0013335966505110264,inf
24,0.001962583279237151,inf
25,0.0013093302259221673,0.001332632964476943
26,0.0017052765469998121,inf
27,0.0012917894637212157,inf
28,0.0014175191754475236,inf
29,0.0013076855102553964,inf
30,0.0015172084094956517,0.0012965666828677058
31,0.0013709627091884613,inf
32,0.0014552451903000474,inf
33,0.001721140812151134,inf
34,0.0014986327150836587,inf
35,0.0016186785651370883,0.0012963790213689208
36,0.0016016175504773855,inf
37,0.0012184000806882977,inf
38,0.00136730563826859,inf
39,0.0014618213754147291,inf
40,0.001213128911331296,0.001321392017416656
41,0.0012702947715297341,inf
42,0.0012143992353230715,inf
43,0.001372810802422464,inf
44,0.0015585452783852816,inf
45,0.0012744192499667406,0.0013358951546251774
46,0.0014560283161699772,inf
47,0.0013618259690701962,inf
48,0.0013685105368494987,inf
49,0.0012387860333546996,inf
50,0.0012265413533896208,0.0015526924980804324
51,0.0014455066993832588,inf
52,0.0012577153975144029,inf
53,0.001303809811361134,inf
54,0.0012648006668314338,inf
55,0.001346006989479065,0.0017649413784965873
56,0.0012478126445785165,inf
57,0.0014979621628299356,inf
58,0.0011007989523932338,inf
59,0.0011357140028849244,inf
60,0.0013529747957363725,0.0013823210028931499
61,0.001089748926460743,inf
62,0.0015830640913918614,inf
63,0.0012825996382161975,inf
64,0.0011102418648079038,inf
65,0.0013687697937712073,0.00208097230643034
66,0.0013883619103580713,inf
67,0.0012001653667539358,inf
68,0.0012280618539080024,inf
69,0.0012485806364566088,inf
70,0.0013322873273864388,0.0014029151061549783
71,0.0011901728576049209,inf
72,0.001375306979753077,inf
73,0.0013901047641411424,inf
74,0.0012581513728946447,inf
75,0.0012485842453315854,0.001807411783374846
76,0.0012263981625437737,inf
77,0.00120380031876266,inf
78,0.0013530550058931112,inf
79,0.0013511679135262966,inf
80,0.0012046126648783684,0.0017373815644532442
81,0.001292604487389326,inf
82,0.0016072425059974194,inf
83,0.001272206543944776,inf
84,0.0013086301041767001,inf
85,0.0011367120314389467,0.0013872639974579215
86,0.001441808883100748,inf
87,0.0010908299591392279,inf
88,0.001128754927776754,inf
89,0.0012990334071218967,inf
90,0.0011501748813316226,0.0015079312724992633
91,0.0013113525928929448,inf
92,0.0015939156292006373,inf
93,0.0015443889424204826,inf
94,0.0012349776225164533,inf
95,0.0011879203375428915,0.0015608238754794002
96,0.0011366278631612659,inf
97,0.0011753535363823175,inf
98,0.0011466176947578788,inf
99,0.0013167208526283503,inf
100,0.0015311912866309285,0.0017300051404163241
