taskId,subset,loss_train,loss_eval
94f9d214,train,0.0043454836122691,0.0058450158685445
952a094c,train,0.0782451406121254,0.0513605028390884
9565186b,train,0.0068137384951114,0.0097620170563459
95990924,train,0.0483588799834251,0.1342990100383758
963e52fc,train,0.0365137085318565,0.0334685780107975
97999447,train,0.0418762862682342,0.065818928182125
97a05b5b,train,0.0583378486335277,0.0933600068092346
98cf29f8,train,0.0581896752119064,0.1445489972829818
995c5fa3,train,0.0308589674532413,0.0432403683662414
99b1bc43,train,0.0158450417220592,0.0203425958752632
99fa7670,train,0.0352689363062381,0.085266888141632
9aec4887,train,0.1139848083257675,0.1350473463535308
9af7a82c,train,0.0179221238940954,0.038236416876316
9d9215db,train,0.0587301030755043,0.1660451143980026
9dfd6313,train,0.0174977257847785,0.0432543791830539
9ecd008a,train,0.0317675583064556,0.0462393388152122
9edfc990,train,0.3362171351909637,0.3771237432956695
9f236235,train,0.0234985910356044,0.0259974934160709
a1570a43,train,0.0175048317760229,0.0215918906033039
a2fd1cf0,train,0.1060615479946136,0.1203388646245002
a3325580,train,0.0499747544527053,0.0326077863574028
a3df8b1e,train,0.0034684874117374,0.0037611240986734
a416b8f3,train,0.0333094112575054,0.0576227307319641
a48eeaf7,train,0.0174501985311508,0.0239919144660234
a5313dff,train,0.0174157284200191,0.0246736798435449
a5f85a15,train,0.0237941779196262,0.0888184010982513
a61ba2ce,train,0.04930230230093,0.0594018697738647
a61f2674,train,0.0018677143380045,0.0038334063719958
a64e4611,train,0.9593037366867064,1.0660383701324463
a65b410d,train,0.0060271695256233,0.0106340199708938
a68b268e,train,0.0924704670906066,0.1032142490148544
a699fb00,train,0.0080607421696186,0.0134280081838369
a740d043,train,0.0192298460751771,0.008267855271697
a78176bb,train,0.0768973529338836,0.0093186916783452
a79310a0,train,0.0020356187596917,0.0034367083571851
a85d4709,train,0.0038683216553181,0.0064277034252882
a87f7484,train,0.0440425835549831,0.0376299545168876
a8c38be5,train,0.1459003090858459,0.1669959723949432
a8d7556c,train,0.5467823147773743,0.5422539114952087
a9f96cdd,train,0.0146014299243688,0.0097124399617314
aabf363d,train,0.0290020033717155,0.0066308761015534
aba27056,train,0.0651289820671081,0.1072514653205871
ac0a08a4,train,0.2649522423744201,0.3490743339061737
ae3edfdc,train,0.0301697365939617,0.0222983807325363
ae4f1146,train,0.0398594513535499,0.0326810702681541
aedd82e4,train,0.0036259084008634,0.0057007358409464
af902bf9,train,0.0265286825597286,0.042495809495449
b0c4d837,train,0.0230944119393825,0.0113014262169599
b190f7f5,train,0.0737377554178237,0.1777133643627166
b1948b0a,train,0.0359225571155548,0.0330010615289211
b230c067,train,0.0035023465752601,0.0052160457707941
b27ca6d3,train,0.0384377315640449,0.1524257659912109
b2862040,train,0.6501200795173645,1.1361578702926636
b527c5c6,train,0.1926392167806625,0.4089016914367676
b548a754,train,0.04656982421875,0.2214871942996978
b60334d2,train,0.059867013245821,0.0691737681627273
b6afb2da,train,0.0419986322522163,0.0403539352118968
b7249182,train,0.0798114538192749,0.1454539597034454
b775ac94,train,0.1143145412206649,0.1755389273166656
b782dc8a,train,0.5994534492492676,0.6239683628082275
b8825c91,train,0.6529941558837891,0.6930224299430847
b8cdaf2b,train,0.0206091180443763,0.0576242804527282
b91ae062,train,0.1487132310867309,0.4667006134986877
b94a9452,train,0.0804555267095565,0.2711865305900574
b9b7f026,train,0.0049114846624433,0.007531645707786
ba26e723,train,0.0457078590989112,0.0672494173049926
ba97ae07,train,0.0552225783467292,0.0750987231731414
bb43febb,train,0.0733923688530922,0.1092797666788101
bbc9ae5d,train,0.0461442284286022,0.0318730399012565
bc1d5164,train,0.020457562059164,0.0039416174404323
bd4472b8,train,0.0286942869424819,0.1134857013821601
bda2d7a6,train,0.0945933684706687,0.112770989537239
bdad9b1f,train,0.0385464504361152,0.0440478660166263
be94b721,train,0.0321119166910648,0.0332101210951805
beb8660c,train,0.029666319489479,0.0808065235614776
c0f76784,train,0.1698604524135589,0.181339144706726
c1d99e64,train,0.2390248477458953,1.1788089275360107
c3e719e8,train,0.2179002165794372,0.1120166331529617
c3f564a4,train,0.2825138568878174,0.4692519605159759
c444b776,train,0.1567771136760711,0.3027257919311523
c59eb873,train,0.0405830144882202,0.1813449561595916
c8cbb738,train,0.0804792270064354,0.319834291934967
c8f0f002,train,0.025681734085083,0.0274322479963302
c909285e,train,0.2015614509582519,0.2097769379615783
c9e6f938,train,0.0264740251004695,0.0498641170561313
c9f8e694,train,0.0605034977197647,0.3406864106655121
caa06a1f,train,0.1488341391086578,1.398195505142212
cbded52d,train,0.0171463135629892,0.0468324944376945
cce03e0d,train,0.0153584890067577,0.0315142162144184
cdecee7f,train,0.0372882336378097,0.0465543195605278
ce22a75a,train,0.0047850683331489,0.0119827967137098
ce4f8723,train,0.0104486979544162,0.0133057041093707
ce602527,train,0.0699917674064636,0.0638204589486122
ce9e57f2,train,0.0497411116957664,0.0771459937095642
cf98881b,train,0.0279558356851339,0.0488527342677116
d037b0a7,train,0.0134398667141795,0.0253493636846542
d06dbe63,train,0.0857798904180526,0.0921633690595626
d07ae81c,train,0.3065626323223114,0.705439567565918
d0f5fe59,train,0.0273996796458959,0.0492907091975212
d10ecb37,train,0.0135226128622889,0.0270343776792287
d13f3404,train,0.0354730039834976,0.0484670996665954
d22278a0,train,0.1328670978546142,0.3599857687950134
d23f8c26,train,0.0069962362758815,0.0184914320707321
d2abd087,train,0.0091624660417437,0.0100185004994273
d364b489,train,0.0914787724614143,0.1200649589300155
d406998b,train,0.0313737615942955,0.0439246371388435
d43fd935,train,0.0606589615345001,0.0556646697223186
d4469b4b,train,0.0199163742363452,0.0198270864784717
d4a91cb9,train,0.0409940108656883,0.0524478331208229
d4f3cd78,train,0.1386982500553131,0.1344538778066635
d511f180,train,0.0216298811137676,0.0282739214599132
d5d6de2d,train,0.0132696591317653,0.0680908560752868
d631b094,train,0.0096560036763548,0.0136772356927394
d687bc17,train,0.0980367064476013,0.1249160021543502
d6ad076f,train,0.1219102665781974,0.1019113287329673
d89b689b,train,0.0135956928133964,0.013753393664956
d8c310e9,train,0.0245548747479915,0.0503448843955993
d90796e8,train,0.0235079880803823,0.0467491075396537
d9f24cd1,train,0.0272818598896265,0.0492124408483505
d9fac9be,train,0.0052115363068878,0.0044545354321599
dae9d2b5,train,0.0232016127556562,0.0274003930389881
db3e9e38,train,0.0644707605242729,0.1956849843263626
db93a21d,train,0.2590207159519195,0.8325035572052002
dbc1a6ce,train,0.1186377853155136,0.4101572632789612
dc0a314f,train,0.1424338519573211,0.1841858923435211
dc1df850,train,0.0078474786132574,0.0273926481604576
dc433765,train,0.0058593093417584,0.005901048425585
ddf7fa4f,train,0.0924293845891952,0.1969831585884094
de1cd16c,train,0.0055034831166267,0.0026213596574962
ded97339,train,0.0995309799909591,0.1044662147760391
e179c5f4,train,0.1141819506883621,0.2230442464351654
e21d9049,train,0.0738411545753479,0.0736080929636955
e26a3af2,train,0.2906259894371032,0.2999816238880157
e3497940,train,0.0338018909096717,0.0291928797960281
e40b9e2f,train,0.0495267622172832,0.037590317428112
e48d4e1a,train,0.0559394396841526,0.1341898590326309
e5062a87,train,0.1298251450061798,0.124240443110466
e509e548,train,0.0855687111616134,0.0942657142877578
e50d258f,train,0.1017137095332145,0.0919792354106903
e6721834,train,0.0894609689712524,0.5103761553764343
e73095fd,train,0.2246284335851669,0.3131199479103088
e76a88a6,train,0.0866558104753494,0.0513551831245422
e8593010,train,0.0741839036345481,0.0851821303367614
e8dc4411,train,0.3216132521629333,0.2086353749036789
e9614598,train,0.0082859899848699,0.0127862719818949
e98196ab,train,0.0413389056921005,0.110832579433918
e9afcf9a,train,0.0286300107836723,0.0209774747490882
ea32f347,train,0.0143041582778096,0.0177674368023872
ea786f4a,train,0.0143935978412628,0.3708548843860626
eb281b96,train,0.2444906234741211,0.2898654639720917
eb5a1d5d,train,0.1480096131563186,0.220977172255516
ec883f72,train,0.0649824813008308,0.06643807888031
ecdecbb3,train,0.1938257217407226,0.3849386274814605
ed36ccf7,train,0.0253887362778186,0.013498730957508
ef135b50,train,0.1088311597704887,0.0838196724653244
f15e1fac,train,0.3048149943351745,0.4602037966251373
f1cefba8,train,0.2295758426189422,0.4611361920833587
f25fbde4,train,0.0534476041793823,0.1000461876392364
f25ffba3,train,0.0587529614567756,0.0660910457372665
f2829549,train,0.0104648796841502,0.0111028272658586
f35d900a,train,0.1457360684871673,0.1350248754024505
f5b8619d,train,0.2174537479877472,0.2756283581256866
f76d97a5,train,0.0346410013735294,0.0196106079965829
f8a8fe49,train,0.0452587231993675,0.0660250931978225
f8b3ba0a,train,0.01201743632555,0.0142545895650982
f8c80d96,train,0.1793373525142669,0.0947136208415031
f8ff0b80,train,0.0112751349806785,0.0112368892878293
f9012d9b,train,0.0110345538705587,0.0527709536254406
fafffa47,train,0.0036866597365587,0.0029483512043952
fcb5c309,train,0.0683899223804473,0.2467925697565078
fcc82909,train,0.0540229305624961,0.0703347474336624
feca6190,train,0.1203872188925743,0.5337902307510376
ff28f65a,train,0.0040164003148674,0.0047173681668937
ff805c23,train,0.088516317307949,0.1436205506324768
00576224,eval,0.1040460616350174,0.0949694961309433
009d5c81,eval,0.0432226955890655,0.1288985610008239
00dbd492,eval,0.0777381807565689,0.3557116687297821
03560426,eval,0.041499450802803,0.0751715153455734
05a7bcf2,eval,1.468310832977295,2.1399288177490234
0607ce86,eval,0.3366405367851257,0.6786834001541138
0692e18c,eval,0.0968662127852439,0.0477310419082641
070dd51e,eval,0.1383412480354309,0.1806126534938812
08573cc6,eval,0.0863136649131774,0.3665878176689148
0934a4d8,eval,0.1394490450620651,0.1604829132556915
09c534e7,eval,0.1129121780395507,0.7413067817687988
0a1d4ef5,eval,0.0403141044080257,0.0481951907277107
0a2355a6,eval,0.0309233125299215,0.0921368971467018
0b17323b,eval,0.0052352114580571,0.0045517198741436
0bb8deee,eval,0.0765803158283233,0.0895997136831283
0becf7df,eval,0.0542639195919036,0.0875026881694793
0c786b71,eval,0.1121797189116478,0.1493723392486572
0c9aba6e,eval,0.0549450144171714,0.0510134883224964
0d87d2a6,eval,0.03549400344491,0.066910021007061
0e671a1a,eval,0.0977362245321273,0.0961241424083709
0f63c0b9,eval,0.317583680152893,0.2682832479476928
103eff5b,eval,0.045855164527893,0.0922576040029525
11e1fe23,eval,0.0221954956650733,0.0394499190151691
12422b43,eval,0.0526758506894111,0.0568546950817108
12997ef3,eval,0.055968802422285,0.1067926287651062
12eac192,eval,0.0707490667700767,0.0618117861449718
136b0064,eval,0.0409005507826805,0.0654167979955673
13713586,eval,0.2917718291282654,0.327078104019165
137f0df0,eval,0.0675331130623817,0.0789773613214492
140c817e,eval,0.2949356734752655,0.5199085474014282
14754a24,eval,0.3565350472927093,0.6030207872390747
15113be4,eval,0.4566415250301361,0.5483794212341309
15663ba9,eval,0.1278644204139709,0.145919531583786
15696249,eval,0.061186596751213,0.1001890525221824
16b78196,eval,0.4256104826927185,0.4778131246566772
17b80ad2,eval,0.129640907049179,0.3252549767494201
17cae0c1,eval,0.0491192787885665,0.085744485259056
18419cfa,eval,0.2333592027425766,0.7502552270889282
184a9768,eval,0.1309785544872284,0.9154594540596008
195ba7dc,eval,0.0061728684231638,0.006175891496241
1990f7a8,eval,0.0617379695177078,0.0621341653168201
19bb5feb,eval,0.0093187522143125,0.0135736111551523
1a2e2828,eval,0.0053111189045012,0.0075071295723319
1a6449f1,eval,0.095664843916893,0.1594419479370117
1acc24af,eval,0.0260177440941333,0.0264715608209371
1c02dbbe,eval,0.1287581324577331,0.3184151947498321
1c0d0a4b,eval,0.0190518982708454,0.0412415936589241
1c56ad9f,eval,0.1372924149036407,0.2730145752429962
1d0a4b61,eval,0.4841014742851257,0.7237118482589722
1d398264,eval,0.1573596894741058,0.0886020958423614
1da012fc,eval,0.1375722587108612,0.3146972954273224
1e81d6f9,eval,0.0980605632066726,0.1396220922470092
1e97544e,eval,0.939172863960266,1.3761520385742188
2037f2c7,eval,0.0797471851110458,0.0873158946633338
2072aba6,eval,0.0098965680226683,0.011068919673562
20818e16,eval,0.1747577041387558,0.1474012732505798
20981f0e,eval,0.0197850745171308,0.0233538970351219
212895b5,eval,0.2285806387662887,0.4041694104671478
21f83797,eval,0.0442017987370491,0.0576809272170066
22a4bbc2,eval,0.1091955676674842,0.1353911757469177
25094a63,eval,1.9753010272979736,2.020248413085937
2546ccf6,eval,0.2627876996994018,1.038092851638794
256b0a75,eval,0.7024483680725098,1.5103893280029297
2685904e,eval,0.0512980483472347,0.0658713430166244
2697da3f,eval,0.1536669433116912,0.2300828546285629
2753e76c,eval,0.0400085300207138,0.0526825487613678
27a77e38,eval,0.0286320354789495,0.1201634183526039
27f8ce4f,eval,0.1134292408823967,0.2132268249988556
281123b4,eval,0.1076684296131134,0.1185980141162872
292dd178,eval,0.2514152228832245,0.1547028571367263
29700607,eval,0.0970210582017898,0.1222209632396698
2a5f8217,eval,0.1118174791336059,0.18499356508255
2b01abd0,eval,0.0607787817716598,0.0922802686691284
2c0b0aff,eval,0.4644351601600647,0.5168852806091309
2c737e39,eval,0.0232512336224317,0.0561820715665817
2f0c5170,eval,0.0572220794856548,0.0700515285134315
310f3251,eval,0.0998543351888656,0.0907395780086517
3194b014,eval,0.0483727566897869,0.048476655036211
319f2597,eval,0.9545862078666688,0.9244335889816284
31adaf00,eval,0.1158708333969116,0.1261779069900512
31d5ba1a,eval,0.032477606087923,0.0362084619700908
32e9702f,eval,0.051595002412796,0.1826530694961547
332efdb3,eval,0.0035967612639069,0.0100373262539505
3391f8c0,eval,0.0480448529124259,0.115540437400341
33b52de3,eval,0.1677908152341842,0.2863939106464386
3490cc26,eval,0.4471046924591064,0.5713119506835938
34b99a2b,eval,0.0126892644912004,0.0118795465677976
351d6448,eval,0.021179711446166,0.07134410738945
358ba94e,eval,0.1336071491241455,0.0314051173627376
37d3e8b2,eval,0.1667505502700805,0.2636192440986633
3979b1a8,eval,0.2223879694938659,0.3152269721031189
3a301edc,eval,0.0946385264396667,1.014005422592163
3b4c2228,eval,0.0039425524882972,0.0053242174908518
3d31c5b3,eval,0.0868635028600692,0.0694228634238243
3ed85e70,eval,0.4530313014984131,0.4065083563327789
3ee1011a,eval,0.1752562522888183,0.3543455600738525
3f23242b,eval,0.1047703176736831,0.2650689482688904
40f6cd08,eval,0.6401429176330566,0.6365368366241455
414297c0,eval,0.164912149310112,0.4785371720790863
423a55dc,eval,0.0477920435369014,0.1291994303464889
42918530,eval,0.3291094005107879,0.7744172215461731
42a15761,eval,0.027913000434637,0.0595250315964221
4364c1c4,eval,0.2827997803688049,0.7275638580322266
456873bc,eval,0.0798126608133316,0.1795085072517395
45737921,eval,0.0569092445075511,0.0300714056938886
45bbe264,eval,0.235051155090332,0.2612115740776062
477d2879,eval,0.332109272480011,0.4504643678665161
47996f11,eval,2.843324661254883,2.7331879138946533
48131b3c,eval,0.1120626255869865,0.0253966338932514
4852f2fa,eval,0.100271001458168,0.123302012681961
48f8583b,eval,0.0734739005565643,0.2628329992294311
4aab4007,eval,1.585206389427185,2.0010013580322266
4acc7107,eval,0.0867005288600921,0.0365693271160125
4b6b68e5,eval,0.2334648221731186,0.9617118239402772
4c177718,eval,0.0286316461861133,0.0337437316775321
4cd1b7b2,eval,0.0096493307501077,0.0104531906545162
4e45f183,eval,0.4995635449886322,0.2465512305498123
4e469f39,eval,0.0513567738234996,0.0734918639063835
4f537728,eval,0.098070204257965,0.3617558479309082
4ff4c9da,eval,0.1881841272115707,0.2718448936939239
505fff84,eval,0.0199112929403781,0.0255336686968803
506d28a5,eval,0.0139626469463109,0.0193883161991834
50a16a69,eval,0.4102225303649902,0.0841798558831214
50aad11f,eval,0.0602197349071502,0.0937288552522659
50f325b5,eval,0.3523882627487182,0.388266384601593
516b51b7,eval,0.0212785340845584,0.0922664850950241
5207a7b5,eval,0.1472158879041671,0.1794538795948028
5289ad53,eval,0.0154374446719884,0.0175628196448087
